Situação;Descrição;Código;Código NCM;CEST;Peso Líquido;Peso Bruto;Altura;Largura;Profundidade;Marca;Modelo;Prazo de calibração;Dias de Crossdocking;Cupom Fiscal (PDV);Marketplace;Tipo do Item (Bloco K);Características
Ativo;KIT DE TESTE FUNCIONAL DE DISJUNTORES SCHNEIDER FFTK S33595 - 230V 9KG (PAT2007);PAT2007;8538.90.90;;0;9;17;36;24;SCHNEIDER ELECTRIC;FFTK S33595;0;0;Não;Não;08 - Ativo Imobilizado;Data da Última Calibração: 13/02/2026, Data da Próxima Calibração: 13/20/2027
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2008);PAT2008;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/071, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2009);PAT2009;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/033, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2010);PAT2010;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 194.303/044, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2011);PAT2011;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/080, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2012);PAT2012;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/059, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2013);PAT2013;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/072, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2014);PAT2014;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/019, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2015);PAT2015;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/024, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2016);PAT2016;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/074, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2017);PAT2017;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/047, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2018);PAT2018;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/018, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2019);PAT2019;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/096, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2020);PAT2020;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/29, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2021);PAT2021;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/017, Tipo: Acessório de movimentação de cargas, Carga: 2 Tonelada - 1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2022);PAT2022;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/025, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas -1M
Ativo;CINTA DE ELEVACAO C. CORRENTES - 2 TON X 1M (PAT2023);PAT2023;6307.10.00;;0;0;0;0;0;CASA DAS CORRENTES;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 197.221/038, Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1M
Ativo;MANILHA GUANABARA 7/8- 2TON - 1,57KG (PAT2024);PAT2024;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003660, Faixa de Medição: 7,8
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT2025);PAT2025;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003617, Faixa de Medição: 7,8
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT2026);PAT2026;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003646, Faixa de Medição: 7,8
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT2027);PAT2027;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003632, Faixa de Medição: 8,5
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT2028);PAT2028;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003603, Faixa de Medição: 7,8
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT2029);PAT2029;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003664, Faixa de Medição: 7,8
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT2030);PAT2030;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003614, Faixa de Medição: 7,8
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT2031);PAT2031;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003610, Faixa de Medição: 7,8
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT2032);PAT2032;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003663, Faixa de Medição: 7,8
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT2033);PAT2033;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003697, Faixa de Medição: 7,8
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT2034);PAT2034;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003659, Faixa de Medição: 7,8
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT2035);PAT2035;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003625, Faixa de Medição: 7,8
Ativo;CALIBRE DE FOLGA STARRET667-1 12 X 1/2X0.001' 0KG (PAT2036);PAT2036;9017.30.90;08.021.00;0;0,02;0;0;0;STARRET;667-1;365;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 163981, Tipo: Mecânico, Faixa de Medição: 12 X1/2 X 0.001, Inc. Total (inc.+erro) (mm): Ver FR.QLD.018, Erro Máximo Permissível (mm): Ver FR.QLD.018, Erro/ Desvio (mm): Ver FR.QLD.018, Incerteza da Medição (mm): Ver FR.QLD.018, Data da Última Calibração: 03/02/2026, Data da Próxima Calibração: 03/02/2027
Ativo;CALIBRE DE FOLGA STARRET 667-1 12 X 1/2X0.001' 0KG (PAT2037);PAT2037;9017.30.90;08.021.00;0;0,02;0;0;0;STARRET;667-1;365;0;Não;Não;08 - Ativo Imobilizado;"Número de Série: 163982, Tipo: Mecânico, Faixa de Medição: 12 X1/2 X 0.001"", Inc. Total (inc.+erro) (mm): Ver FR.QLD.018, Erro Máximo Permissível (mm): Ver FR.QLD.018, Erro/ Desvio (mm): Ver FR.QLD.018, Incerteza da Medição (mm): Ver FR.QLD.018, Data da Última Calibração: 03/02/2026, Data da Próxima Calibração: 03/02/2027"
Ativo;MARRETA OITAVA C/ CABO DE FIBRA AWI - 2,0KG (PAT2038);PAT2038;8201.90.00;;0;0;0;0;0;GUEPAR;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;MARRETA OITAVA C/ CABO DE FIBRA AWI - 2,0KG (PAT2039);PAT2039;8201.90.00;;0;0;0;0;0;GUEPAR;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CHAVE COMBINADA BOCA/CATRACA - SATA - N°17MM (PAT2040);PAT2040;8204.11.00;;0;0;0;0;0;GEDORE;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CHAVE COMBINADA BOCA/CATRACA - SATA - N°17MM (PAT2041);PAT2041;8204.11.00;;0;0;0;0;0;GEDORE;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CHAVE COMBINADA BOCA/CATRACA - SATA - N°19MM (PAT2042);PAT2042;8204.11.00;;0;0;0;0;0;GEDORE;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CHAVE COMBINADA BOCA/CATRACA - SATA - N°19MM (PAT2043);PAT2043;8204.11.00;;0;0;0;0;0;GEDORE;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;"CHAVE DE GRIFO GUEPAR - 350mm X 14""-0,60 KG (PAT2044)";PAT2044;8204.11.00;;0;0;0;0;0;BOSCH;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;"CHAVE DE GRIFO GUEPAR - 350mm X 14""-0,60 KG (PAT2045)";PAT2045;8204.11.00;;0;0;0;0;0;BOSCH;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;JOGO DE CHAVE DE FENDA WORKER 5/16X12 (PAT2046);PAT2046;8205.40.00;08.010.00;0;0;0;0;0;GEDORE;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;JOGO DE CHAVE DE FENDA WORKER 5/16X12 (PAT2047);PAT2047;8205.40.00;08.010.00;0;0;0;0;0;GEDORE;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;ESPATULA INOX CABO PLASTICO 30CM (PAT2048);PAT2048;8205.90.00;;0;0;0;0;0;;;0;0;Não;Não;99 - Outras;
Ativo;ESPATULA INOX CABO PLASTICO 30CM (PAT2049);PAT2049;8205.90.00;;0;0;0;0;0;;;0;0;Não;Não;99 - Outras;
Ativo;ESPATULA INOX CABO PLASTICO 30CM (PAT2050);PAT2050;8205.90.00;;0;0;0;0;0;;;0;0;Não;Não;99 - Outras;
Ativo;ESPATULA INOX CABO PLASTICO 30CM (PAT2051);PAT2051;8205.90.00;;0;0;0;0;0;;;0;0;Não;Não;99 - Outras;
Ativo;ESPATULA INOX CABO PLASTICO 30CM (PAT2052);PAT2052;8205.90.00;;0;0;0;0;0;;;0;0;Não;Não;99 - Outras;
Ativo;REGULADOR DE TENSÃO PARA TRANSFORMADORES (PAT2053);PAT2053;9032.89.11;;0;0;0;0;0;;;0;0;Não;Não;99 - Outras;
Ativo;REGULADOR DE TENSAO PARA TRANSFORMADORES (PAT2054);PAT2054;9032.89.11;;0;0;0;0;0;;;0;0;Não;Não;99 - Outras;
Ativo;ESCADA COGUMELO 32 DEGRAUS 6M MODELO EE29 (PAT2055);PAT2055;7616.99.00;;0;0;0;0;0;MOR;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CARRINHO  SKID (PAT2056);PAT2056;8716.80.00;;0;0;0;0;0;GEDORE;;0;0;Não;Não;08 - Ativo Imobilizado;Faixa de Medição: 1,6 tonelada, Situação de uso: Necessita de calibração
Ativo;REDUÇÃO 1 X 3/4 IMPACTO VIP (PAT2057);PAT2057;8207.90.00;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;REDUÇÃO 1 X 3/4 IMPACTO VIP (PAT2058);PAT2058;8207.90.00;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;REDUÇÃO 1 X 3/4 IMPACTO VIP (PAT2059);PAT2059;8207.90.00;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;REDUÇÃO 1 X 3/4 IMPACTO VIP (PAT2060);PAT2060;8207.90.00;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;ADAPTADOR IMPACTO 3/4  X  1/2 (PAT2061);PAT2061;8204.20.00;;0;0;0;0;0;;;0;0;Não;Não;10 - Outros Insumos;
Ativo;NOTEBOOK ASUS E1504F 8GB 256GB  - 23,4 X 36 X 1,91CM - 1,8KG (PAT2062);PAT2062;8471.30.19;21.028.00;0;0;0;0;0;ASUS;E1504F;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;MAÇARICO DE CORTADORA CG -531 (PAT2063);PAT2063;8468.10.00;;0;0;0;0;0;;;0;0;Não;Não;10 - Outros Insumos;
Ativo;FERRO DE SOLDA MACHADINHA WORKER MACHADINHA 320W - 37X17X5CM - 1KG (PAT2064);PAT2064;8515.11.00;;0;0;0;0;0;WORKER;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 320 W, Voltagem: 220V
Ativo;ESMERILHADEIRA ANGULAR - BOSCH GWS 850W (PAT2065);PAT2065;8467.29.99;;0;0;0;0;0;BOSCH;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;PALHETEIRA - 3 TON - 60KG (PAT2066);PAT2066;8428.90.90;;0;0;0;0;0;NÃO INFORMADO;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;ASPIRADOR DE PO INLAMBRICA MARITA18 (PAT2067);PAT2067;8467.29.99;;0;0;0;0;0;TEKNA;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CARRO PARA FERRAMENTA GRAFITE 120KG(PAT2068);PAT2068;9403.20.90;;0;0;0;0;0;;;0;0;Não;Não;99 - Outras;
Ativo;MEGOHMETRO COM IMP MEGABRAS MD-5060X 5KV - 27,4X25X12,4CM - 3,6KG (PAT2069);PAT2069;9030.39.90;;0;0;0;0;0;MEGABRAS;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: UE5009A, Tipo: Elétrico, Faixa de Medição: 5KV, Inc. Total (inc.+erro) (mm): Ver FR.QLD.018, Erro Máximo Permissível (mm): Ver FR. QLD.018, Erro/ Desvio (mm): Ver FR.QLD.018, Incerteza da Medição (mm): Ver FR.QLD.018, Data da Última Calibração: 10/02/2026, Data da Próxima Calibração: 10/02/2027
Ativo;MEGOHMETRO COM IMP MEGABRAS MD-5060X 5KV - 27,4X25X12,4CM - 3,6KG (PAT2070);PAT2070;9030.39.90;;0;0;0;0;0;MEGABRAS;;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: UE5004A, Faixa de Medição: 5 KV, Inc. Total (inc.+erro) (mm): Ver FR.QLD.018, Erro Máximo Permissível (mm): Ver FR.QLD.018, Erro/ Desvio (mm): Ver FR.QLD.018, Incerteza da Medição (mm): Ver FR.QLD.018, Data da Última Calibração: 10/02/2026, Data da Próxima Calibração: 10/02/2027
Ativo;AQUECEDOR INDUTIVO DE ROLAMENTO JAMO JM-50DT 220V - 60HZ - 36X32CM - 38KG (PAT2071);PAT2071;8514.20.11;;0;0;0;0;0;JAMO;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 220V - 60Hz
Ativo;MAÇARICO LANÇA FOGO - (PAT2072);PAT2072;8468.10.00;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;MAÇARICO LANÇA FOGO - (PAT2073);PAT2073;8468.10.00;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;MAÇARICO LANÇA FOGO - (PAT2074);PAT2074;8468.10.00;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CONJ DE SOLDA OXI-ACETILENO FAMABRAS 22030301 12KG - 100x50x30 - 30kg (PAT2075);PAT2075;8468.20.00;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;"MANGUEIRA PARA TERMOVACUO 1""FLUXOTECH TEXTILE HOSE 1TE DN25 -16 20BAR 290 PSI 15M - (PAT2076)";PAT2076;4009.21.10;;0;0;0;0;0;NÃO INFORMADO;;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 1"", Lacre: 005134"
Ativo;"MANGUEIRA PARA TERMOVACUO 1""FLUXOTECH TEXTILE HOSE 1TE DN25 -16 20BAR 290 PSI 15M -(PAT2077)";PAT2077;4009.21.10;;0;0;0;0;0;NÃO INFORMADO;;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 1"", Lacre: 003688"
Ativo;"MANGUEIRA PARA TERMOVACUO 1""FLUXOTECH TEXTILE HOSE 1TE DN25 -16 20BAR 290 PSI 15M - (PAT2078)";PAT2078;4009.21.10;;0;0;0;0;0;NÃO INFORMADO;;0;0;Não;Não;08 - Ativo Imobilizado;"Polegada: 1"", Lacre: 005108"
Ativo;TRANSFORMADOR DE  220/110 TENSAO PRIMARIA 380/440v POTENCIA TRIFASICO 50KVA -(PAT2079);PAT2079;8504.33.00;;0;0;0;0;0;NÃO INFORMADO;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;FILTRO REGULADOR DE PRESSAO - (PAT2080);PAT2080;8504.33.00;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;MALA DE CHAVES INTERCAMBIAVEIS DE TORQUIMETRO-300X110CM (PAT2081);PAT2081;7326.90.90;08.009.00;0;0;0;0;0;VONDER;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;MANOMETRO DE OXIACETILENO-QUALITY (PAT2082);PAT2082;8481.10.00;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;MANOMETRO DE OXIACETILENO-QUALITY (PAT2083);PAT2083;8481.10.00;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;LANTERNA RECARREGAVEL DE INSPEÇAO 3W COB + 6 LEDS, LR 300I (PAT2084);PAT2084;8513.10.10;;0;0;0;0;0;JWS;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2210000 LUMENS
Ativo;LANTERNA RECARREGAVEL DE INSPEÇAO 3W COB + 6 LEDS, LR 300I (PAT2085);PAT2085;8513.10.10;;0;0;0;0;0;JWS;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2210000 LUMENS
Ativo;LANTERNA RECARREGAVEL DE INSPEÇAO 3W COB + 6 LEDS, LR 300I (PAT2086);PAT2086;8513.10.10;;0;0;0;0;0;JWS;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2210000 LUMENS
Ativo;LANTERNA RECARREGAVEL DE INSPEÇAO 3W COB + 6 LEDS, LR 300I (PAT2087);PAT2087;8513.10.10;;0;0;0;0;0;JWS;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2210000 LUMENS
Ativo;LANTERNA RECARREGAVEL DE INSPEÇAO 3W COB + 6 LEDS, LR 300I (PAT2088);PAT2088;8513.10.10;;0;0;0;0;0;JWS;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2210000 LUMENS
Ativo;GRAMPO ELEVAÇÃO - (PAT2089);PAT2089;8528.71.90;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;GRAMPO DE FIXAÇAO - (PAT2090);PAT2090;8528.71.90;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;ESLINGAS CABO DE AÇO GLOBAL - 2 TON 1,3 METROS (PAT2091);PAT2091;5607.49.00;;0;0;0;0;0;GEDORE;;0;0;Não;Não;08 - Ativo Imobilizado;Tipo: Acessório de movimentação de cargas, Carga: 2 Toneladas - 1,3 metros, Data da Próxima Calibração: 02/10/2026, Situação de uso: Apto
Ativo;CHAVE DE GRIFO - STANLEY  555mm X 24 (PAT2092);PAT2092;8504.33.00;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO C. GUANABARA SLING - 3 TON X 2M -9CM -1,2M (PAT2093);PAT2093;6307.10.00;28.052.00;0;0;0;0;0;GUANABARA;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO C. GUANABARA SLING - 3 TON X 2M -9CM -1,2M (PAT2094);PAT2094;6307.10.00;28.052.00;0;0;0;0;0;GUANABARA;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO C. GUANABARA SLING - 3 TON X 2M -9CM -1,2M (PAT2095);PAT2095;6307.10.00;28.052.00;0;0;0;0;0;GUANABARA;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO C. GUANABARA SLING - 3 TON X 2M -9CM -1,2M (PAT2096);PAT2096;6307.10.00;28.052.00;0;0;0;0;0;GUANABARA;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO C. GUANABARA SLING - 3 TON X 2M -9CM -1,2M (PAT2097);PAT2097;6307.10.00;28.052.00;0;0;0;0;0;GUANABARA;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO C. GUANABARA SLING - 3 TON X 2M -9CM -1,2M (PAT2098);PAT2098;6307.10.00;28.052.00;0;0;0;0;0;GUANABARA;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO C. GUANABARA SLING - 3 TON X 2M -9CM -1,2M (PAT2099);PAT2099;6307.10.00;28.052.00;0;0;0;0;0;GUANABARA;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO C. GUANABARA SLING - 3 TON X 2M -9CM -1,2M (PAT3000);PAT3000;6307.10.00;28.052.00;0;0;0;0;0;GUANABARA;SLING;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;CINTA DE ELEVACAO GUANABARA SLING - 3 TON X 4M - 1,2KG (PAT3001);PAT3001;6307.90.90;;0;0;0;0;0;GUANABARA;SLING;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 10532080724, Faixa de Medição: 3 Toneladas - 2 Metros
Ativo;CINTA DE ELEVACAO GUANABARA SLING - 3 TON X 4M - 1,2KG (PAT3002);PAT3002;6307.90.90;;0;0;0;0;0;GUANABARA;SLING;0;0;Não;Não;08 - Ativo Imobilizado;Número de Série: 10532080724, Faixa de Medição: 3 Toneladas - 2 Metros
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT3003);PAT3003;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003625, Faixa de Medição: 7,8, Lacre: 003678
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT3004);PAT3004;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003625, Faixa de Medição: 7,8, Lacre: 3666
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT3005);PAT3005;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003625, Faixa de Medição: 7,8, Lacre: 3683
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT3006);PAT3006;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003625, Faixa de Medição: 7,8, Lacre: 3686
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT3007);PAT3007;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003625, Faixa de Medição: 7,8, Lacre: 3693
Ativo;MANILHA GUANABARA 7/8- 6,5 TON - 1,57KG (PAT3008);PAT3008;7326.90.90;;0;0;0;0;0;GUANABARA;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: 2, Número de Série: 003625, Faixa de Medição: 7,8, Lacre: 3631
Ativo;RESISTENCIA AQUECIMENTO INOX 500W - 230V (PAT3009);PAT3009;8516.80.90;;0;0;0;0;0;;;0;0;Não;Não;10 - Outros Insumos;
Ativo;RESISTENCIA AQUECIMENTO INOX 400W - 230V (PAT3010);PAT3010;8516.80.90;;0;0;0;0;0;;;0;0;Não;Não;10 - Outros Insumos;
Ativo;"CHAVE INGLESA CHROME VANADIUM 8"" (PAT3011)";PAT3011;8204.12.00;;0;0;0;0;0;;;0;0;Não;Não;08 - Ativo Imobilizado;
Ativo;BOMBA HIDRAULICA ALAVANCA (PAT3012);PAT3012;8413.20.00;;0;0;0;0;0;VONDER;;0;0;Não;Não;08 - Ativo Imobilizado;Polegada: MAX PSI [BAR] 10 000
Ativo;PONTE KELVIN ELETROTESTE MR-10W 50-60HZ / 200µOHM - 13 X 18 X 30CM - 4 KG (PAT3013);PAT3013;9030.33.90;;0;0;0;0;0;ELETROTESTE;;0;0;Não;Não;08 - Ativo Imobilizado;Voltagem: 200 V, Número de Série: 516, Tipo: Elétrico, Faixa de Medição: 50-60Hz / 200µOhms, Inc. Total (inc.+erro) (mm): Ver FR.QLD.018, Erro Máximo Permissível (mm): Ver FR.QLD.018, Erro/ Desvio (mm): Ver FR.QLD.018, Incerteza da Medição (mm): Ver FR.QLD.018, Data da Última Calibração: 27/02/2026, Data da Próxima Calibração: 27/02/2027
